-9.79,-13.79,-19.45,-28.22578125,-27.87,-19.900624999999998,-8.844375,-10.0821875,-9.51,-8.66
-7.98,-18.325,-26.415,-27.8175,-26.2,-22.9665625,-9.6375,-7.925000000000001,-9.891875,-7.57
-16.9825,-29.045,-30.865000000000002,-31.4,-28.7496875,-19.18,-10.283593750000001,-8.03,-7.7925,-10.745000000000001
-14.848749999999999,-27.209375,-29.16375,-26.93625,-21.026249999999997,-14.295,-9.259375,-7.866875,-11.338750000000001,-6.81125
-19.48,-29.83,-27.927500000000002,-23.48,-14.0734375,-9.68,-8.43,-7.754999999999999,-11.575,-9.780000000000001
-11.42,-27.125,-27.85359375,-20.53,-15.192499999999999,-9.817499999999999,-7.77,-8.06,-8.1225,-10.45875
-7.790000000000001,-17.535,-29.44375,-30.225,-28.431874999999998,-21.66125,-15.685000000000002,-9.29875,-7.518750000000001,-9.361562500000002
-20.138749999999998,-29.073125,-26.5925,-20.021875,-13.75,-11.99,-8.22625,-9.09,-12.085,-10.166875000000001
-8.88,-24.54625,-29.93,-29.46125,-20.754375,-9.595,-7.92,-7.805,-10.885625000000001,-9.24
-8.4675,-17.769375,-25.565,-26.7,-27.04,-20.277812500000003,-10.775,-8.83,-8.607499999999998,-10.120312499999999
-26.6759375,-21.205000000000002,-15.038125,-10.8625,-8.15,-7.93,-7.46,-11.565,-12.129999999999999,-10.07
-6.83,-13.7725,-17.347499999999997,-25.520625,-24.6175,-22.72625,-12.573125000000001,-7.44,-8.5003125,-7.02375
-9.27,-25.625,-26.7815625,-22.13,-19.5975,-10.2765625,-9.59,-12.63,-11.282499999999999,-9.35
-5.81,-8.81,-25.8402783203125,-23.750625,-17.361250000000002,-12.54,-9.995625,-10.555625,-11.0,-9.775
-9.120000000000001,-21.68625,-30.1725,-26.308124999999997,-19.320625,-12.1,-9.1125,-7.577500000000001,-11.496875,-8.7025
-34.2825,-34.83,-31.945,-30.1,-28.62,-28.68,-26.36,-19.15,-12.376875,-11.38125
-8.355,-25.78875,-28.76,-28.0,-25.235,-20.839999999999996,-15.015625,-9.98,-8.92875,-6.870000000000001
-20.28,-29.2,-30.865,-28.627499999999998,-21.320625,-15.1975,-10.4875,-7.78875,-11.076250000000002,-10.66375
-10.755,-24.857499999999998,-29.93,-29.06375,-29.205624999999998,-27.225,-23.08625,-13.13625,-9.35875,-7.79
-13.6175,-28.335625,-30.545,-29.15,-23.096874999999997,-18.1375,-10.9075,-9.541250000000002,-11.785,-6.895
-10.9225,-22.661875,-23.98875,-20.595,-18.6475,-20.26125,-15.623750000000001,-11.2125,-9.0557421875,-7.35
-7.71,-23.620312499999997,-27.6125,-25.32,-20.955,-14.78375,-10.34,-8.306875,-12.600000000000001,-10.83375
-13.080000000000002,-23.4,-28.38,-30.221953125,-25.45,-23.85,-14.818750000000001,-8.385,-8.55515625,-5.37
-25.24109375,-28.302500000000002,-24.4575,-19.245,-17.5,-14.1375,-10.245000000000001,-8.5725,-7.6850000000000005,-10.154375
-10.52,-16.18,-26.20375,-30.4275,-28.9,-25.6128125,-18.28,-15.645,-8.068203125,-10.276875
-7.4,-13.50625,-22.40078125,-24.560000000000002,-24.49,-23.82,-22.2125,-14.339375,-8.05875,-7.8996875
-7.065,-15.997499999999999,-26.615,-29.79,-29.335,-24.7775,-15.198125000000001,-8.26,-9.9021875,-6.9350000000000005
-11.84,-26.345,-28.927500000000002,-24.6725,-19.01,-10.995625,-12.435,-11.52,-10.66,-8.817499999999999
-11.335,-23.208789062500003,-23.660000000000004,-17.9525,-13.84,-11.86,-8.5275,-7.3975,-7.765,-5.62
-28.346386718749997,-26.425,-23.835,-16.887812500000003,-8.075,-9.3084375,-12.4,-11.82,-10.81,-9.54
-22.343125,-30.3325,-27.185312500000002,-22.5175,-17.73,-10.9253125,-8.335,-11.87,-12.85,-10.903749999999999
-20.9075,-28.87,-29.088124999999998,-25.50875,-19.6,-17.85,-10.6553125,-12.5,-11.31,-9.27
-7.52,-17.435,-28.9053125,-29.04,-28.595,-27.395000000000003,-25.85,-22.223750000000003,-14.142499999999998,-8.258984374999999
-12.205625,-28.155,-29.99125,-27.640625,-23.79,-22.51,-17.38625,-10.423437499999999,-11.075000000000001,-7.805
-7.89,-12.2,-17.0375,-25.0840625,-28.1,-22.874921875000002,-16.62,-12.083124999999999,-8.5503125,-8.066875
-13.11125,-28.333750000000002,-21.780468749999997,-11.01875,-8.23,-7.35,-6.43,-8.835,-5.785,-5.18
-11.967500000000001,-18.269375,-20.78921875,-20.57,-19.42,-17.225,-9.8734375,-11.885000000000002,-11.5,-7.562187499999999
-5.49,-21.817500000000003,-29.466250000000002,-26.98,-25.85,-15.728750000000002,-8.31,-10.036249999999999,-12.66,-9.575
-11.245000000000001,-25.0975,-30.61,-23.3009375,-11.469999999999999,-9.06,-8.26,-7.86125,-9.8325,-7.970000000000001
-13.8425,-27.034999999999997,-29.3375,-15.212187499999999,-8.9,-8.620000000000001,-7.4825,-11.622499999999999,-10.2775,-6.26
-14.105,-29.60875,-30.47,-28.887500000000003,-19.80984375,-11.899999999999999,-10.46,-8.256250000000001,-11.16625,-9.09
-8.21,-16.085,-27.744999999999997,-23.698437499999997,-18.21375,-13.135,-10.805,-8.815000000000001,-7.88,-8.13328125
-23.5175,-23.49890625,-30.02625,-28.79,-24.051875,-17.6025,-9.676874999999999,-11.985,-9.525,-5.92
-15.71125,-24.24,-28.436093749999998,-27.35,-22.408125,-17.605,-13.495000000000001,-9.123125,-9.08796875,-7.67
-15.974843749999998,-9.69,-8.4575,-8.02,-7.465,-10.4,-12.1775,-10.4,-9.67,-5.34
-26.145312500000003,-25.79,-21.689999999999998,-18.93,-14.641250000000001,-9.346250000000001,-12.4125,-10.63,-8.065,-5.68
-11.826875000000001,-29.3925,-30.56,-30.560000000000002,-29.675,-27.614375000000003,-22.4,-18.15,-11.0475,-8.908750000000001
-18.372500000000002,-30.6475,-29.637500000000003,-27.99,-25.7875,-20.820625,-14.76,-8.627812500000001,-10.189375,-10.010000000000002
-10.82,-27.7375,-32.605000000000004,-35.945,-41.19,-37.769999999999996,-30.29,-21.58625,-11.76375,-9.3925
-10.7275,-27.7175,-30.13,-29.79,-28.89,-15.8290625,-8.510625000000001,-12.344999999999999,-10.879999999999999,-9.67
-9.575,-26.476875,-21.729999999999997,-17.877499999999998,-10.731875,-7.952500000000001,-8.3225,-12.2775,-10.7,-9.015
-22.606875,-30.45,-30.619999999999997,-22.798281250000002,-14.89125,-9.72,-8.45,-7.585,-9.46,-10.828125
-19.19875,-30.439375,-30.62,-28.7725,-26.784999999999997,-14.96453125,-9.135,-8.695625,-12.690000000000001,-11.34375
-23.2646875,-30.725,-29.73,-28.25875,-25.21,-18.208437500000002,-8.629375,-12.58,-11.715,-9.0225
-10.379999999999999,-17.4,-21.69,-25.240781249999998,-23.7325,-16.3034375,-8.384062499999999,-12.635,-10.995000000000001,-6.645
-7.13,-29.27875,-43.7475,-38.935937499999994,-32.34,-21.0775,-14.64,-12.015,-11.04,-6.8825
